Price,Bedrooms,Locality,Is_premium_subarea,Property_type,Area,Is_estate,Price_log,Group_median,Group_std,Price_zscore_in_group
800000,1,ojodu,0,mini flat,mainland,0,13.592368256649284,400000.0,148542.12165161068,2.6928388766262294
2200000,3,lekki,0,flat,island,1,14.603968372873895,2000000.0,1404009.206178628,0.14244920839540037
1600000,3,ikeja,0,duplex,mainland,1,14.285514812209815,3000000.0,1192386.2403753907,-1.174116198757248
400000,1,ogba,0,mini flat,mainland,0,12.899222326086994,320000.0,158881.39318828142,0.5035202574362908
5500000,3,ikeja,1,flat,mainland,0,15.520258832020865,1600000.0,1237311.287693152,3.1519958144657156
1000000,4,ajah,0,flat,island,1,13.815511557963774,1000000.0,873371.5004382601,0.0
3000000,3,victoria island,1,flat,island,1,14.914123179965662,4500000.0,6915655.485204466,-0.21689917943557763
700000,3,gbagada,0,flat,mainland,0,13.45883704259595,1000000.0,395058.6778605653,-0.759380863684974
3000000,3,ikeja,0,duplex,mainland,0,14.914123179965662,3000000.0,1192386.2403753907,0.0
1200000,5,ikosi,0,duplex,mainland,0,13.997832948091215,3000000.0,1088404.6746175739,-1.6537966456570532
1300000,5,ikosi,0,duplex,mainland,0,14.077875591662238,3000000.0,1088404.6746175739,-1.5619190542316612
2300000,5,ikosi,0,duplex,mainland,0,14.648420115681892,3000000.0,1088404.6746175739,-0.6431431399777429
1250000,3,surulere,0,flat,mainland,0,14.038654909278163,950000.0,595690.8266673322,0.50361695458429
1500000,3,gbagada,0,duplex,mainland,0,14.220976332738882,1600000.0,214887.1112659745,-0.4653606231237663
180000,1,ipaja,0,mini flat,mainland,1,12.100717685412471,200000.0,61405.005599248,-0.3257063460025958
1400000,3,yaba,0,flat,mainland,1,14.151983508870947,1000000.0,624067.9867957743,0.6409558068404807
2000000,4,yaba,0,house,mainland,0,14.508658238524095,2000000.0,499999.99999999994,0.0
900000,2,yaba,0,flat,mainland,0,13.710151153416941,700000.0,388728.5267957169,0.5144978724576682
1500000,3,ogudu,1,duplex,mainland,0,14.220976332738882,1500000.0,1.0,0.0
3000000,4,yaba,0,duplex,mainland,0,14.914123179965662,2800000.0,608789.7830942961,0.32852062494127265
400000,10,yaba,0,flat,mainland,0,12.899222326086994,400000.0,1.0,0.0
500000,0,lekki,1,self contain,island,1,13.122365377402328,600000.0,225040.60712191736,-0.4443642473192595
700000,2,ojodu,1,flat,mainland,1,13.45883704259595,550000.0,251382.4283490744,0.5967004177066313
2500000,2,victoria island,1,flat,island,0,14.731801689838349,3000000.0,1583096.9895844576,-0.3158366185329198
5000000,5,lekki,1,house,island,0,15.424948670398354,5250000.0,2657932.123776522,-0.09405808288467035
11000000,7,lekki,1,bungalow,island,0,16.213405921671733,11000000.0,1.0,0.0
5000000,2,ikoyi,1,flat,island,1,15.424948670398354,4000000.0,6803381.0000145435,0.14698574135387424
6000000,3,ikoyi,1,duplex,island,1,15.607270193858982,7000000.0,3901464.926335821,-0.2563139792055443
1500000,4,ajah,0,duplex,island,0,14.220976332738882,1500000.0,1119925.9949810226,0.0
1400000,2,lekki,1,flat,island,0,14.151983508870947,2000000.0,895390.6211295603,-0.6700985981326041
7000000,5,maryland,0,duplex,mainland,1,15.76142084987672,5000000.0,1793506.8069752806,1.1151337659949931
350000,2,ikorodu,0,flat,mainland,0,12.765691290604371,250000.0,871957.4409978761,0.11468449639647445
6500000,5,lekki,1,duplex,island,0,15.687312888712007,5000000.0,15715303.809011258,0.09544836156077938
250000,3,alimosho,0,flat,mainland,0,12.429220196836383,450000.0,184234.50529468272,-1.0855729749435394
2500000,4,lekki,1,duplex,island,1,14.731801689838349,3500000.0,4441466.645353092,-0.22515085215066408
1000000,3,odofin,0,flat,mainland,0,13.815511557963774,900000.0,232605.93417828914,0.4299116458626177
600000,1,odofin,0,mini flat,mainland,1,13.304686600863562,475000.0,305377.6260722034,0.4093292675293934
2000000,5,odofin,0,duplex,mainland,0,14.508658238524095,2000000.0,471572.8494951256,0.0
650000,1,lekki,1,mini flat,island,0,13.384729180332174,1100000.0,655271.5531639188,-0.6867381894227151
5000000,6,ikeja,0,duplex,mainland,1,15.424948670398354,5000000.0,2645751.3110645907,0.0
2000000,6,ojodu,1,duplex,mainland,0,14.508658238524095,2000000.0,1.0,0.0
3500000,6,ikosi,1,duplex,mainland,0,15.068273812173887,3750000.0,821583.8362577491,-0.3042903097250923
2000000,5,ikosi,1,duplex,mainland,0,14.508658238524095,3000000.0,1088404.6746175739,-0.9187759142539184
3000000,5,ikosi,1,duplex,mainland,0,14.914123179965662,3000000.0,1088404.6746175739,0.0
2000000,4,ojodu,1,duplex,mainland,0,14.508658238524095,1500000.0,793879.3817634488,0.6298185990034747
1600000,4,ojodu,1,duplex,mainland,0,14.285514812209815,1500000.0,793879.3817634488,0.12596371980069496
4000000,3,ikeja,0,flat,mainland,0,15.201805169084134,1600000.0,1237311.287693152,1.939689731978902
600000,3,ojodu,1,flat,mainland,0,13.304686600863562,700000.0,336766.48457767285,-0.296941663079705
5000000,3,ikeja,0,flat,mainland,0,15.424948670398354,1600000.0,1237311.287693152,2.747893786970111
650000,3,ikeja,0,flat,mainland,0,13.384729180332174,1600000.0,1237311.287693152,-0.7677938522416486
850000,3,ojodu,0,flat,mainland,1,13.652992804936396,700000.0,336766.48457767285,0.4454124946195575
250000,3,egba,0,flat,mainland,0,12.429220196836383,450000.0,153367.7160118771,-1.3040554114042593
12000000,10,victoria island,1,duplex,island,0,16.300417291085605,12000000.0,7023769.168568493,0.0
7000000,3,maryland,0,flat,mainland,1,15.76142084987672,1800000.0,2138121.143516691,2.4320418025740396
3500000,3,maryland,0,duplex,mainland,1,15.068273812173887,2500000.0,534355.4194407635,1.871413601543637
5000000,4,maryland,0,duplex,mainland,1,15.424948670398354,3400000.0,1698234.3772283024,0.942154994301416
750000,0,lekki,0,self contain,island,0,13.527829818844937,600000.0,225040.60712191736,0.6665463709788892
1300000,1,victoria island,1,mini flat,island,0,14.077875591662238,2000000.0,1085422.6331204444,-0.6449100826169378
1000000,3,okota,0,flat,mainland,0,13.815511557963774,700000.0,141741.9848015969,2.11652179430057
1700000,4,ojodu,0,bungalow,mainland,1,14.346139397261565,1700000.0,1.0,0.0
1800000,5,ojodu,0,flat,mainland,1,14.403297778421795,1500000.0,424264.0687119285,0.7071067811865476
7000000,3,ikeja,0,flat,mainland,1,15.76142084987672,1600000.0,1237311.287693152,4.364301896952529
5500000,4,ikosi,0,duplex,mainland,0,15.520258832020865,2500000.0,962899.7352352653,3.1155891836100773
1800000,2,victoria island,1,flat,island,0,14.403297778421795,3000000.0,1583096.9895844576,-0.7580078844790075
6000000,3,maryland,0,flat,mainland,0,15.607270193858982,1800000.0,2138121.143516691,1.964341455925186
1000000,2,ikosi,1,flat,mainland,0,13.815511557963774,650000.0,284013.1899463334,1.2323371321808516
180000,2,ikorodu,0,bungalow,mainland,1,12.100717685412471,190000.0,14142.13562373095,-0.7071067811865476
8000000,4,victoria island,1,house,island,0,15.894952224644102,4500000.0,2010389.6803024698,1.7409560118083243
2000000,1,ikeja,1,mini flat,mainland,0,14.508658238524095,600000.0,1693250.274244203,0.826812209213964
15000000,3,ikoyi,1,house,island,0,16.52356082573315,6000000.0,4117037.7700477806,2.1860377540076708
900000,3,okota,1,flat,mainland,0,13.710151153416941,700000.0,141741.9848015969,1.4110145295337133
2200000,4,ikeja,0,flat,mainland,0,14.603968372873895,1500000.0,23102178.274475355,0.03030017306954129
480000,4,lekki,0,house,island,1,13.081543466215237,3500000.0,8849999.881058574,-0.34124294243931325
450000,2,ajah,0,flat,island,1,13.017005083966255,700000.0,204008.4003956448,-1.2254397344185883
2100000,3,lekki,0,flat,island,1,14.557448378884015,2000000.0,1404009.206178628,0.07122460419770019
550000,1,ojodu,0,mini flat,mainland,1,13.217675375388819,400000.0,148542.12165161068,1.009814578734836
20000000,10,victoria island,1,duplex,island,0,16.811242881518265,12000000.0,7023769.168568493,1.1389895949029987
120000,1,ikorodu,0,mini flat,mainland,0,11.695255355062795,160000.0,46262.26722093344,-0.8646355313494061
280000,3,egba,0,flat,mainland,0,12.54254845357358,450000.0,153367.7160118771,-1.1084470996936202
600000,2,okota,0,flat,mainland,1,13.304686600863562,600000.0,107763.18121606496,0.0
220000,0,yaba,0,self contain,mainland,0,12.301387370778713,230000.0,96333.31300434396,-0.10380625027968331
4500000,3,maryland,0,flat,mainland,1,15.319588176962746,1800000.0,2138121.143516691,1.2627909359519052
2500000,5,surulere,0,duplex,mainland,0,14.731801689838349,2350000.0,1213946.7313958495,0.12356390615881752
500000,1,ilupeju,0,mini flat,mainland,0,13.122365377402328,400000.0,736903.1929564925,0.1357030352912368
8500000,4,ogudu,0,duplex,mainland,0,15.955576839107596,3000000.0,3500000.0,1.5714285714285714
2000000,2,lekki,1,flat,island,1,14.508658238524095,2000000.0,895390.6211295603,0.0
1200000,4,surulere,0,house,mainland,0,13.997832948091215,1200000.0,1.0,0.0
500000,2,ojota,0,flat,mainland,0,13.122365377402328,700000.0,148323.9697419133,-1.3483997249264839
8000000,4,lekki,1,house,island,0,15.894952224644102,3500000.0,8849999.881058574,0.508474583104937
1500000,3,ajah,0,duplex,island,1,14.220976332738882,1300000.0,337325.4534399406,0.5928992252451213
300000,1,ikosi,0,mini flat,mainland,0,12.611541086966115,450000.0,6506194.414999123,-0.023054952009149303
800000,3,lekki,0,flat,island,0,13.592368256649284,2000000.0,1404009.206178628,-0.8546952503724021
3000000,5,lekki,0,duplex,island,0,14.914123179965662,5000000.0,15715303.809011258,-0.1272644820810392
1500000,2,ogudu,1,flat,mainland,0,14.220976332738882,1000000.0,417962.0016801585,1.196280996813247
1100000,3,maryland,0,flat,mainland,0,13.910821646859095,1800000.0,2138121.143516691,-0.32739024265419764
1800000,3,ikeja,0,bungalow,mainland,1,14.403297778421795,1800000.0,1228006.5146407,0.0
850000,3,surulere,0,flat,mainland,0,13.652992804936396,950000.0,595690.8266673322,-0.16787231819476334
6000000,7,ikeja,0,duplex,mainland,0,15.607270193858982,4500000.0,1596871.9422671313,0.9393364366277241
350000,0,yaba,0,self contain,mainland,0,12.765691290604371,230000.0,96333.31300434396,1.2456750033561996
900000,3,ojodu,0,flat,mainland,0,13.710151153416941,700000.0,336766.48457767285,0.59388332615941
1000000,3,ojodu,0,flat,mainland,0,13.815511557963774,700000.0,336766.48457767285,0.890824989239115
4500000,1,victoria island,1,mini flat,island,0,15.319588176962746,2000000.0,1085422.6331204444,2.3032502950604923
10000000,3,victoria island,1,duplex,island,0,16.118095750958314,3800000.0,2191097.6908638948,2.8296319355598865
9000000,3,victoria island,1,flat,island,0,16.012735246411598,4500000.0,6915655.485204466,0.6506975383067328
1000000,3,surulere,0,duplex,mainland,0,13.815511557963774,1200000.0,623609.5644623236,-0.32071349029490925
3000000,5,ikeja,0,duplex,mainland,0,14.914123179965662,4500000.0,2475331.4711372973,-0.6059794486072693
1800000,4,ogudu,1,flat,mainland,0,14.403297778421795,1800000.0,854400.3745317531,0.0
2000000,2,ikoyi,1,flat,island,0,14.508658238524095,4000000.0,6803381.0000145435,-0.2939714827077485
2500000,2,ogudu,0,flat,mainland,0,14.731801689838349,1000000.0,417962.0016801585,3.588842990439741
1000000,1,ikosi,0,mini flat,mainland,0,13.815511557963774,450000.0,6506194.414999123,0.08453482403354745
2000000,3,ikosi,1,flat,mainland,0,14.508658238524095,1000000.0,471780.70203466876,2.1196288777545527
300000,1,gbagada,0,mini flat,mainland,0,12.611541086966115,400000.0,103946.4532858813,-0.9620337860395537
1500000,4,ilupeju,0,duplex,mainland,0,14.220976332738882,2500000.0,928782.731664065,-1.076678071101018
9000000,2,ikoyi,1,flat,island,0,16.012735246411598,4000000.0,6803381.0000145435,0.7349287067693712
850000,1,ikeja,0,mini flat,mainland,0,13.652992804936396,600000.0,1693250.274244203,0.14764503735963644
950000,3,ikeja,0,flat,mainland,0,13.76421831620775,1600000.0,1237311.287693152,-0.5253326357442859
320000,1,okota,1,mini flat,mainland,0,12.676079399771027,350000.0,80903.98349558905,-0.3708099243547831
4000000,4,lekki,1,house,island,0,15.201805169084134,3500000.0,8849999.881058574,0.05649717590054855
800000,3,okota,0,duplex,mainland,1,13.592368256649284,800000.0,1.0,0.0
10000000,6,ikeja,0,bungalow,mainland,0,16.118095750958314,10000000.0,1.0,0.0
1000000,2,maryland,0,flat,mainland,1,13.815511557963774,1000000.0,641587.0844461448,0.0
1500000,3,maryland,0,flat,mainland,1,14.220976332738882,1800000.0,2138121.143516691,-0.14031010399465613
750000,1,lekki,1,mini flat,island,0,13.527829818844937,1100000.0,655271.5531639188,-0.534129702884334
12000000,3,ikoyi,1,flat,island,1,16.300417291085605,7500000.0,5588541.634109451,0.8052190168065352
4500000,4,lekki,0,duplex,island,0,15.319588176962746,3500000.0,4441466.645353092,0.22515085215066408
2000000,4,lekki,0,house,island,0,14.508658238524095,3500000.0,8849999.881058574,-0.16949152770164566
500000,1,ikosi,0,mini flat,mainland,0,13.122365377402328,450000.0,6506194.414999123,0.007684984003049768
350000,1,lekki,0,mini flat,island,0,12.765691290604371,1100000.0,655271.5531639188,-1.1445636490378586
2000000,3,gbagada,0,flat,mainland,0,14.508658238524095,1000000.0,395058.6778605653,2.53126954561658
3000000,5,ajah,0,duplex,island,1,14.914123179965662,2250000.0,795432.2210601311,0.9428836048411765
13500000,3,lekki,1,house,island,0,16.41820031748273,2850000.0,2759038.177819703,3.8600408235075734
900000,1,lekki,1,mini flat,island,0,13.710151153416941,1100000.0,655271.5531639188,-0.30521697307676227
3500000,5,ogudu,1,duplex,mainland,0,15.068273812173887,2700000.0,36763269.713125356,0.021760850061559707
6500000,3,ikeja,0,flat,mainland,1,15.687312888712007,1600000.0,1237311.287693152,3.960199869456925
2000000,3,gbagada,0,flat,mainland,1,14.508658238524095,1000000.0,395058.6778605653,2.53126954561658
2500000,4,ogudu,1,flat,mainland,0,14.731801689838349,1800000.0,854400.3745317531,0.819288030372914
7000000,2,ikeja,0,flat,mainland,1,15.76142084987672,1000000.0,1799391.966140632,3.334459702445436
4000000,8,ikeja,1,flat,mainland,0,15.201805169084134,7000000.0,4242640.687119286,-0.7071067811865475
250000,1,ikorodu,0,mini flat,mainland,0,12.429220196836383,160000.0,46262.26722093344,1.9454299455361639
100000,0,yaba,0,self contain,mainland,0,11.51293546492023,230000.0,96333.31300434396,-1.3494812536358831
800000,2,maryland,0,flat,mainland,1,13.592368256649284,1000000.0,641587.0844461448,-0.31172697338920347
400000,2,yaba,0,flat,mainland,0,12.899222326086994,700000.0,388728.5267957169,-0.7717468086865023
500000,3,ogba,0,flat,mainland,1,13.122365377402328,800000.0,896406.6669840576,-0.3346695323109812
1700000,4,odofin,0,duplex,mainland,1,14.346139397261565,1500000.0,323178.6571610886,0.618852747755276
4000000,7,ikeja,0,house,mainland,0,15.201805169084134,2900000.0,1555634.9186104045,0.7071067811865476
300000,2,igando,0,flat,mainland,1,12.611541086966115,275000.0,50817.492878118086,0.49195657999029213
550000,3,ojodu,0,house,mainland,0,13.217675375388819,1000000.0,349702.2543059548,-1.286808976662457
550000,3,ikeja,0,flat,mainland,1,13.217675375388819,1600000.0,1237311.287693152,-0.8486142577407696
700000,2,ikosi,1,flat,mainland,0,13.45883704259595,650000.0,284013.1899463334,0.17604816174012167
250000,2,ojodu,0,flat,mainland,0,12.429220196836383,550000.0,251382.4283490744,-1.1934008354132626
600000,2,ojodu,0,flat,mainland,0,13.304686600863562,550000.0,251382.4283490744,0.19890013923554375
1200000,3,ilupeju,0,flat,mainland,0,13.997832948091215,1500000.0,1041942.1204428492,-0.2879238626733826
150000,0,yaba,0,self contain,mainland,0,11.918397239722838,230000.0,96333.31300434396,-0.8304500022374665
170000,0,yaba,0,self contain,mainland,0,12.04355959836804,230000.0,96333.31300434396,-0.6228375016780998
180000,2,alimosho,0,flat,mainland,0,12.100717685412471,400000.0,121396.33728853069,-1.8122457803410614
380000,1,surulere,0,mini flat,mainland,0,12.847929163278053,350000.0,520105.5909145904,0.05768059510232505
4500000,4,ikeja,0,house,mainland,0,15.319588176962746,2500000.0,1650841.5362407677,1.2115033188190325
1800000,4,ajah,0,duplex,island,0,14.403297778421795,1500000.0,1119925.9949810226,0.2678748429311024
3000000,5,lekki,1,duplex,island,0,14.914123179965662,5000000.0,15715303.809011258,-0.1272644820810392
1700000,4,gbagada,0,flat,mainland,0,14.346139397261565,1600000.0,621261.5464447394,0.1609628031418727
230000,1,surulere,0,mini flat,mainland,0,12.345838935721968,350000.0,520105.5909145904,-0.2307223804093002
8500000,4,lekki,1,duplex,island,0,15.955576839107596,3500000.0,4441466.645353092,1.1257542607533204
4000000,3,ilupeju,0,flat,mainland,0,15.201805169084134,1500000.0,1041942.1204428492,2.3993655222781882
1100000,3,ajah,0,flat,island,0,13.910821646859095,900000.0,345391.2078968643,0.5790535353167446
450000,3,egba,0,flat,mainland,0,13.017005083966255,450000.0,153367.7160118771,0.0
500000,3,ikorodu,0,flat,mainland,0,13.122365377402328,400000.0,87579.9754558103,1.1418135193524506
300000,2,ikorodu,0,flat,mainland,1,12.611541086966115,250000.0,871957.4409978761,0.057342248198237224
500000,3,lekki,1,flat,island,1,13.122365377402328,2000000.0,1404009.206178628,-1.0683690629655027
550000,1,maryland,0,mini flat,mainland,1,13.217675375388819,575000.0,530159.2596378094,-0.04715564152756538
200000,1,surulere,0,mini flat,mainland,1,12.206077645517674,350000.0,520105.5909145904,-0.28840297551162525
1200000,3,egba,0,duplex,mainland,1,13.997832948091215,400000.0,409013.0397269342,1.9559278612097477
10000000,3,victoria island,1,flat,island,0,16.118095750958314,4500000.0,6915655.485204466,0.7952969912637846
2500000,4,ikeja,1,duplex,mainland,1,14.731801689838349,3500000.0,1350794.5131020376,-0.7403050503244538
6500000,5,lekki,1,house,island,0,15.687312888712007,5250000.0,2657932.123776522,0.47029041442335173
1500000,3,lekki,0,flat,island,1,14.220976332738882,2000000.0,1404009.206178628,-0.3561230209885009
250000,3,egba,0,flat,mainland,1,12.429220196836383,450000.0,153367.7160118771,-1.3040554114042593
850000,3,ojodu,0,flat,mainland,0,13.652992804936396,700000.0,336766.48457767285,0.4454124946195575
4000000,3,lekki,1,house,island,0,15.201805169084134,2850000.0,2759038.177819703,0.41681191990926847
18000000,3,ikoyi,1,flat,island,0,16.705882371415992,7500000.0,5588541.634109451,1.8788443725485822
1100000,3,gbagada,1,flat,mainland,0,13.910821646859095,1000000.0,395058.6778605653,0.253126954561658
2000000,3,ikosi,0,bungalow,mainland,1,14.508658238524095,2000000.0,1.0,0.0
750000,3,okota,0,flat,mainland,0,13.527829818844937,700000.0,141741.9848015969,0.35275363238342833
120000,4,ikoyi,1,flat,island,1,11.695255355062795,14500000.0,5593021.72921687,-2.5710609928228325
80000000,4,lekki,1,house,island,0,18.197537205138154,3500000.0,8849999.881058574,8.644067912783928
3000000,3,yaba,0,flat,mainland,0,14.914123179965662,1000000.0,624067.9867957743,3.204779034202404
25000000,5,ikoyi,1,duplex,island,1,17.034386422832473,10000000.0,6255319.575249992,2.3979590202472636
4000000,2,victoria island,1,flat,island,1,15.201805169084134,3000000.0,1583096.9895844576,0.6316732370658396
180000,0,surulere,0,self contain,mainland,0,12.100717685412471,200000.0,286495.17828313826,-0.06980920279305484
650000,1,lekki,0,mini flat,island,1,13.384729180332174,1100000.0,655271.5531639188,-0.6867381894227151
5000000,4,lekki,0,duplex,island,1,15.424948670398354,3500000.0,4441466.645353092,0.33772627822599616
700000,3,okota,1,flat,mainland,1,13.45883704259595,700000.0,141741.9848015969,0.0
250000,2,ajah,0,bungalow,island,0,12.429220196836383,400000.0,250713.26821120348,-0.5982930264130992
1200000,1,ikeja,0,mini flat,mainland,0,13.997832948091215,600000.0,1693250.274244203,0.3543480896631275
1000000,3,lekki,1,flat,island,1,13.815511557963774,2000000.0,1404009.206178628,-0.7122460419770018
500000,1,maryland,0,mini flat,mainland,1,13.122365377402328,575000.0,530159.2596378094,-0.14146692458269614
800000,3,egba,0,flat,mainland,0,13.592368256649284,450000.0,153367.7160118771,2.2820969699574536
400000,2,egba,0,flat,mainland,0,12.899222326086994,350000.0,116707.61186258018,0.42842107041718536
100000,0,ojo,0,self contain,mainland,0,11.51293546492023,100000.0,1.0,0.0
300000,3,badagry,0,flat,mainland,0,12.611541086966115,350000.0,70710.67811865476,-0.7071067811865475
350000,3,igando,0,flat,mainland,0,12.765691290604371,425000.0,188727.6658789905,-0.397398016081484
150000,1,badagry,0,mini flat,mainland,0,11.918397239722838,175000.0,64549.72243679028,-0.3872983346207417
550000,1,gbagada,0,mini flat,mainland,1,13.217675375388819,400000.0,103946.4532858813,1.4430506790593305
300000,2,badagry,0,flat,mainland,0,12.611541086966115,280000.0,25819.888974716112,0.7745966692414834
5000000,4,lekki,1,flat,island,0,15.424948670398354,3500000.0,1287490.062882392,1.1650575357776722
500000,2,ikosi,0,flat,mainland,1,13.122365377402328,650000.0,284013.1899463334,-0.528144485220365
20000000,3,ikoyi,1,flat,island,1,16.811242881518265,7500000.0,5588541.634109451,2.2367194911292643
400000,3,egba,0,flat,mainland,0,12.899222326086994,450000.0,153367.7160118771,-0.3260138528510648
450000,3,ikosi,0,flat,mainland,0,13.017005083966255,1000000.0,471780.70203466876,-1.1657958827650041
120000,0,mushin,0,self contain,mainland,0,11.695255355062795,130000.0,43588.98943540674,-0.22941573387056177
130000,0,mushin,0,self contain,mainland,0,11.775297421715827,130000.0,43588.98943540674,0.0
250000,2,mushin,0,flat,mainland,0,12.429220196836383,450000.0,135092.56086106296,-1.4804664203952105
700000,4,surulere,0,flat,mainland,0,13.45883704259595,1400000.0,710541.5406897415,-0.9851640754465832
600000,2,surulere,1,flat,mainland,0,13.304686600863562,725000.0,366236.1254336464,-0.34130985809221365
15000000,5,victoria island,1,house,island,0,16.52356082573315,7500000.0,3739270.364274675,2.0057388927143847
800000,2,yaba,0,flat,mainland,1,13.592368256649284,700000.0,388728.5267957169,0.2572489362288341
400000,3,badagry,0,flat,mainland,0,12.899222326086994,350000.0,70710.67811865476,0.7071067811865475
500000,4,odofin,0,flat,mainland,0,13.122365377402328,900000.0,559464.0292279746,-0.7149700054031624
900000,3,ajah,1,flat,island,1,13.710151153416941,900000.0,345391.2078968643,0.0
800000,3,odofin,0,flat,mainland,0,13.592368256649284,900000.0,232605.93417828914,-0.4299116458626177
450000,3,isolo,0,flat,mainland,1,13.017005083966255,800000.0,1032393.6812581456,-0.33901796025472186
600000,4,ikorodu,0,duplex,mainland,0,13.304686600863562,750000.0,202072.59421636903,-0.7423074889580902
1000000,2,ajah,1,flat,island,1,13.815511557963774,700000.0,204008.4003956448,1.470527681302306
9000000,5,lekki,1,duplex,island,0,16.012735246411598,5000000.0,15715303.809011258,0.2545289641620784
120000,0,ipaja,0,self contain,mainland,1,11.695255355062795,100000.0,12583.057392117915,1.5894388284780527
4500000,1,surulere,0,mini flat,mainland,0,15.319588176962746,350000.0,520105.5909145904,7.979148989154965
220000,2,ikorodu,0,flat,mainland,0,12.301387370778713,250000.0,871957.4409978761,-0.034405348918942334
2500000,4,maryland,0,duplex,mainland,0,14.731801689838349,3400000.0,1698234.3772283024,-0.5299621842945464
28000000,5,ajah,0,house,island,1,17.147715103853763,3000000.0,10336424.26889815,2.418631370930072
220000,1,yaba,0,mini flat,mainland,0,12.301387370778713,350000.0,197881.37662672115,-0.6569592460700786
230000,0,shomolu,0,self contain,mainland,0,12.345838935721968,200000.0,46184.46628584523,0.6495690523805945
280000,1,shomolu,0,mini flat,mainland,0,12.54254845357358,350000.0,176717.89236844712,-0.3961115598529991
2800000,4,lekki,1,duplex,island,0,14.845130332288226,3500000.0,4441466.645353092,-0.15760559650546485
9000000,4,ikoyi,1,duplex,island,0,16.012735246411598,8000000.0,4311717.945846556,0.23192611681923495
3200000,3,apapa,0,flat,mainland,0,14.978661680269907,1500000.0,3358943.2862136867,0.5061115520995584
500000,2,ogba,1,flat,mainland,0,13.122365377402328,600000.0,163816.95331828375,-0.6104374301584506
700000,3,ogba,1,flat,mainland,0,13.45883704259595,800000.0,896406.6669840576,-0.11155651077032705
3000000,5,surulere,0,duplex,mainland,0,14.914123179965662,2350000.0,1213946.7313958495,0.5354435933548759
7000000,4,ikoyi,1,house,island,0,15.76142084987672,10000000.0,5370654.423015095,-0.5585911443387553
450000,3,okota,0,flat,mainland,0,13.017005083966255,700000.0,141741.9848015969,-1.7637681619171417
600000,2,ikosi,0,flat,mainland,1,13.304686600863562,650000.0,284013.1899463334,-0.17604816174012167
400000,0,yaba,0,self contain,mainland,1,12.899222326086994,230000.0,96333.31300434396,1.7647062547546162
300000,2,ojodu,0,flat,mainland,0,12.611541086966115,550000.0,251382.4283490744,-0.9945006961777187
500000,1,ojodu,0,mini flat,mainland,0,13.122365377402328,400000.0,148542.12165161068,0.6732097191565574
600000,3,ikosi,0,flat,mainland,1,13.304686600863562,1000000.0,471780.70203466876,-0.8478515511018211
3500000,2,victoria island,1,flat,island,0,15.068273812173887,3000000.0,1583096.9895844576,0.3158366185329198
450000,1,maryland,0,mini flat,mainland,1,13.017005083966255,575000.0,530159.2596378094,-0.2357782076378269
320000,3,ipaja,0,flat,mainland,0,12.676079399771027,400000.0,505377.5952309994,-0.1582974804481259
150000,0,surulere,0,self contain,mainland,0,11.918397239722838,200000.0,286495.17828313826,-0.1745230069826371
300000,2,surulere,0,bungalow,mainland,0,12.611541086966115,350000.0,221923.41021172146,-0.22530295452966648
2800000,1,lekki,1,mini flat,island,0,14.845130332288226,1100000.0,655271.5531639188,2.5943442711524796
750000,2,yaba,0,flat,mainland,1,13.527829818844937,700000.0,388728.5267957169,0.12862446811441705
1850000,3,lekki,0,flat,island,0,14.430696737594902,2000000.0,1404009.206178628,-0.10683690629655027
750000,2,ajah,0,flat,island,0,13.527829818844937,700000.0,204008.4003956448,0.24508794688371768
1500000,2,gbagada,0,bungalow,mainland,0,14.220976332738882,875000.0,264490.7505809176,2.3630315942136857
4000000,6,ogba,1,duplex,mainland,0,15.201805169084134,4000000.0,1000000.0,0.0
1100000,3,oshodi,0,flat,mainland,0,13.910821646859095,600000.0,179822.64133357164,2.780517493748177
15000000,5,ikeja,1,duplex,mainland,0,16.52356082573315,4500000.0,2475331.4711372973,4.241856140250885
3500000,7,odofin,0,duplex,mainland,0,15.068273812173887,3500000.0,1.0,0.0
2500000,5,lekki,0,house,island,0,14.731801689838349,5250000.0,2657932.123776522,-1.034638911731374
1600000,3,ogudu,1,flat,mainland,0,14.285514812209815,1200000.0,390219.34737220797,1.0250644994761442
700000,2,apapa,0,flat,mainland,0,13.45883704259595,700000.0,269602.8825619531,0.0
2800000,3,ikeja,1,duplex,mainland,0,14.845130332288226,3000000.0,1192386.2403753907,-0.16773088553674972
1800000,4,surulere,0,bungalow,mainland,0,14.403297778421795,1150000.0,551324.1635674364,1.1789797055040447
1200000,2,shomolu,0,flat,mainland,0,13.997832948091215,500000.0,246132.39769290932,2.8439978099647214
2000000,2,ogudu,1,flat,mainland,0,14.508658238524095,1000000.0,417962.0016801585,2.392561993626494
2000000,4,ogba,1,duplex,mainland,0,14.508658238524095,2500000.0,758998.6478040795,-0.6587627019449779
1600000,3,gbagada,0,duplex,mainland,0,14.285514812209815,1600000.0,214887.1112659745,0.0
350000,0,lekki,1,self contain,island,0,12.765691290604371,600000.0,225040.60712191736,-1.1109106182981487
2500000,3,ikeja,1,duplex,mainland,0,14.731801689838349,3000000.0,1192386.2403753907,-0.41932721384187427
90000,1,ikorodu,0,mini flat,mainland,0,11.407576060361786,160000.0,46262.26722093344,-1.5131121798614606
800000,3,ajah,0,duplex,island,1,13.592368256649284,1300000.0,337325.4534399406,-1.4822480631128032
