Price,Bedrooms,Is_premium_subarea,Is_estate,Price_log,Group_median,Group_std,Price_zscore_in_group,Locality_encoded,Area_encoded,Property_type_encoded
450000,3,0,1,13.017005083966255,400000.0,505377.5952309994,0.09893592528007868,12.94050287240781,13.74365033424736,13.961348273931726
1100000,1,0,0,13.910821646859095,1100000.0,655271.5531639188,0.0,14.649561465492654,14.814728592296849,13.121227134887489
300000,1,0,0,12.611541086966115,350000.0,520105.5909145904,-0.09613432517054175,13.726610801670843,13.73828354933841,13.121227134887489
160000,0,0,0,11.982935344196433,200000.0,286495.17828313826,-0.1396184055861097,13.726460350117053,13.74365033424736,12.627168743311932
230000,0,0,0,12.345838935721968,190000.0,58878.405775518986,0.6793662204867573,13.41612033667981,13.761359647409968,12.64221291721505
1300000,1,0,0,14.077875591662238,1100000.0,655271.5531639188,0.30521697307676227,14.649561465492654,14.814728592296849,13.121227134887489
3500000,3,0,0,15.068273812173887,2000000.0,1404009.206178628,1.0683690629655027,14.679917924853939,14.84108294785864,13.959739575628085
400000,1,0,0,12.899222326086994,350000.0,80903.98349558905,0.6180165405913052,13.44781540964788,13.75503204010579,13.168683895711117
1800000,4,0,1,14.403297778421795,1800000.0,1.0,0.0,13.780612462976146,14.840092247661994,15.189334264402504
2500000,4,0,1,14.731801689838349,2200000.0,408656.33483405097,0.7341131763485946,13.780612462976146,14.840092247661994,14.948043428904779
700000,2,1,0,13.45883704259595,700000.0,1.0,0.0,13.939006158890274,13.761359647409968,13.870330433179957
850000,3,0,0,13.652992804936396,800000.0,896406.6669840576,0.055778255385163525,13.91099280851977,13.74365033424736,13.961348273931726
700000,3,0,1,13.45883704259595,800000.0,896406.6669840576,-0.11155651077032705,13.939006158890274,13.761359647409968,13.961012994652792
2000000,4,0,0,14.508658238524095,2500000.0,758998.6478040795,-0.6587627019449779,13.939006158890274,13.761359647409968,14.951043360172223
1700000,3,0,0,14.346139397261565,1500000.0,769972.1701835352,0.25974964777275883,14.649561465492654,14.814728592296849,13.868505597950763
650000,0,0,0,13.384729180332174,600000.0,225040.60712191736,0.22218212365962975,14.667835947994133,14.859081171067611,12.627168743311932
1500000,2,0,0,14.220976332738882,2000000.0,895390.6211295603,-0.5584154984438368,14.681970503791204,14.830809391644584,13.961012994652792
1800000,3,0,1,14.403297778421795,2500000.0,534355.4194407635,-1.309989521080546,14.41289648648747,13.75053356952986,14.948043428904779
15000000,3,1,0,16.52356082573315,7500000.0,5588541.634109451,1.3420316946775586,15.740969432911333,14.830809391644584,13.961012994652792
800000,3,0,0,13.592368256649284,1600000.0,1237311.287693152,-0.6465632439929673,14.61811118979766,13.73828354933841,13.924388598525375
2300000,4,1,0,14.648420115681892,3500000.0,4441466.645353092,-0.2701810225807969,14.649561465492654,14.814728592296849,14.920318282492198
3500000,4,0,1,15.068273812173887,2500000.0,928782.731664065,1.076678071101018,14.042000028944631,13.75503204010579,14.952969449335288
350000,3,0,1,12.765691290604371,400000.0,87579.9754558103,-0.5709067596762253,12.961368373975361,13.761359647409968,13.961012994652792
150000,0,0,0,11.918397239722838,200000.0,46184.46628584523,-1.0826150873009908,13.428555700618887,13.74365033424736,12.627168743311932
400000,2,0,1,12.899222326086994,250000.0,871957.4409978761,0.17202674459471168,12.951690807437172,13.75053356952986,13.942958244723336
1200000,6,0,1,13.997832948091215,1400000.0,282842.71247461904,-0.7071067811865475,13.20699168226431,13.761359647409968,14.951043360172223
280000,0,0,0,12.54254845357358,230000.0,96333.31300434396,0.5190312513984165,13.614369437229945,13.75053356952986,12.669487750524608
250000,0,0,0,12.429220196836383,230000.0,96333.31300434396,0.20761250055936661,13.574727771706236,13.74365033424736,12.627168743311932
2000000,3,0,0,14.508658238524095,2000000.0,1404009.206178628,0.0,14.687621079503147,14.840092247661994,13.942958244723336
950000,3,0,0,13.76421831620775,1000000.0,624067.9867957743,-0.08011947585506009,13.574727771706236,13.74365033424736,13.961348273931726
400000,2,0,0,12.899222326086994,1000000.0,1799391.966140632,-0.3334459702445436,14.686724613642852,13.75503204010579,13.959739575628085
6000000,5,1,0,15.607270193858982,3250000.0,1080413.9819043311,2.545320632701242,13.91099280851977,13.74365033424736,14.943664804017871
500000,1,0,0,13.122365377402328,400000.0,103946.4532858813,0.9620337860395537,14.00180902898726,13.761359647409968,13.165972544764426
350000,1,0,0,12.765691290604371,400000.0,133088.8563259934,-0.37568885465157137,13.918080622006853,13.74365033424736,13.143299938788093
60000000,4,0,0,17.909855136853043,1900000.0,17545395.666410863,3.3114100761618848,13.818373118244434,14.830809391644584,15.118249913813473
12000000,4,1,0,16.300417291085605,14500000.0,5593021.72921687,-0.4469855689886704,15.740969432911333,14.830809391644584,13.961012994652792
15000000,4,1,0,16.52356082573315,5000000.0,5613758.608480215,1.7813377270789437,15.3736514626431,14.84108294785864,13.959739575628085
1700000,4,0,0,14.346139397261565,4500000.0,1764369.5757975425,-1.5869691012634497,14.41289648648747,13.75053356952986,13.942958244723336
2000000,3,1,1,14.508658238524095,2600000.0,954800.4463444415,-0.6284035604478045,14.681970503791204,14.830809391644584,14.951043360172223
400000,4,0,0,12.899222326086994,450000.0,160727.51268321593,-0.3110855084191276,13.147136478160556,13.75503204010579,13.959739575628085
1000000,3,0,0,13.815511557963774,1200000.0,390219.34737220797,-0.5125322497380721,13.903275381087175,13.761359647409968,13.961012994652792
700000,2,0,0,13.45883704259595,725000.0,366236.1254336464,-0.06826197161844273,13.727347327307898,13.761359647409968,13.961012994652792
130000,1,0,0,11.775297421715827,160000.0,46262.26722093344,-0.6484766485120546,12.951690807437172,13.75053356952986,13.141945411452566
350000,3,0,0,12.765691290604371,450000.0,184234.50529468272,-0.5427864874717697,13.147136478160556,13.75503204010579,13.959739575628085
400000,2,0,0,12.899222326086994,725000.0,366236.1254336464,-0.8874056310397554,13.727347327307898,13.761359647409968,13.961012994652792
600000,3,0,0,13.304686600863562,750000.0,258573.34507161233,-0.5801061975605306,13.455470872114175,13.761359647409968,13.961012994652792
500000,0,0,1,13.122365377402328,300000.0,157457.91344195599,1.2701806827494027,13.824668051981467,14.859081171067611,12.627168743311932
550000,0,1,1,13.217675375388819,600000.0,225040.60712191736,-0.22218212365962975,14.687621079503147,14.840092247661994,12.669487750524608
2000000,4,0,0,14.508658238524095,2500000.0,709279.1573681855,-0.7049410585463616,13.969481809395797,13.75503204010579,14.952969449335288
250000,1,0,0,12.429220196836383,400000.0,103946.4532858813,-1.4430506790593305,13.940793064563954,13.74365033424736,13.143299938788093
450000,3,0,0,13.017005083966255,1000000.0,624067.9867957743,-0.881314234405661,13.62347496440506,13.75503204010579,13.959739575628085
900000,3,0,0,13.710151153416941,750000.0,258573.34507161233,0.5801061975605306,13.455470872114175,13.761359647409968,13.961012994652792
250000,1,0,1,12.429220196836383,375000.0,2425268.81073992,-0.05154067847920908,13.643104394471553,13.761359647409968,13.165972544764426
600000,2,0,0,13.304686600863562,725000.0,366236.1254336464,-0.34130985809221365,13.705930037384318,13.75503204010579,13.959739575628085
650000,3,0,0,13.384729180332174,950000.0,595690.8266673322,-0.50361695458429,13.726610801670843,13.73828354933841,13.924388598525375
1000000,3,1,0,13.815511557963774,700000.0,336766.48457767285,0.890824989239115,13.746275127888024,13.74365033424736,13.961348273931726
3800000,3,1,0,15.150511887854474,3800000.0,2191097.6908638948,0.0,15.3736514626431,14.84108294785864,14.952969449335288
2500000,5,1,0,14.731801689838349,3250000.0,1080413.9819043311,-0.694178354373066,13.965798980565037,13.73828354933841,14.920318282492198
1000000,3,1,0,13.815511557963774,800000.0,896406.6669840576,0.2231130215406541,13.897814309924435,13.75053356952986,13.942958244723336
400000,1,0,1,12.899222326086994,375000.0,2425268.81073992,0.010308135695841816,13.643104394471553,13.761359647409968,13.165972544764426
5000000,5,0,0,15.424948670398354,4500000.0,2475331.4711372973,0.20199314953575642,14.683883851661726,13.74365033424736,14.943664804017871
1000000,3,0,1,13.815511557963774,700000.0,336766.48457767285,0.890824989239115,13.748211885003657,13.73828354933841,13.924388598525375
400000,3,0,0,12.899222326086994,400000.0,409013.0397269342,0.0,13.153488431340248,13.761359647409968,14.951043360172223
400000,1,0,0,12.899222326086994,350000.0,75828.7544405155,0.659380473395787,13.95108101327625,13.75053356952986,13.141945411452566
550000,2,0,1,13.217675375388819,500000.0,143676.22330384783,0.3480046931235068,13.651875229964446,13.75053356952986,13.942958244723336
3000000,3,1,0,14.914123179965662,3800000.0,2191097.6908638948,-0.36511379813675954,15.375371647480854,14.830809391644584,14.951043360172223
9000000,3,1,1,16.012735246411598,7500000.0,5588541.634109451,0.26840633893551175,15.720447023514227,14.840092247661994,13.942958244723336
2200000,5,0,1,14.603968372873895,2250000.0,795432.2210601311,-0.06285890698941177,13.824668051981467,14.859081171067611,14.943664804017871
2000000,2,0,0,14.508658238524095,2050000.0,602376.2469230861,-0.08300460095396857,14.649561465492654,14.814728592296849,14.920318282492198
6500000,4,1,0,15.687312888712007,5500000.0,29047945.450937405,0.03442584267066396,15.3736514626431,14.84108294785864,14.952969449335288
15000000,5,1,0,16.52356082573315,5000000.0,15715303.809011258,0.6363224104051959,14.681970503791204,14.830809391644584,14.951043360172223
6500000,4,1,1,15.687312888712007,10000000.0,5370654.423015095,-0.6516896683952146,15.667498519894266,14.814728592296849,15.156975831135702
900000,3,0,0,13.710151153416941,1000000.0,471780.70203466876,-0.21196288777545527,13.97231337965349,13.75503204010579,13.959739575628085
7000000,4,1,0,15.76142084987672,3500000.0,4441466.645353092,0.7880279825273243,14.681970503791204,14.830809391644584,14.951043360172223
300000,0,0,0,12.611541086966115,300000.0,157457.91344195599,0.0,13.818373118244434,14.830809391644584,12.64221291721505
20000000,4,1,0,16.811242881518265,14500000.0,5593021.72921687,0.9833682517750749,15.721623273687394,14.84108294785864,13.959739575628085
525000,1,0,1,13.171155446333852,1100000.0,655271.5531639188,-0.8774987975956915,14.649561465492654,14.814728592296849,13.121227134887489
7500000,5,1,0,15.830413711839864,5000000.0,15715303.809011258,0.15908060260129897,14.679917924853939,14.84108294785864,14.952969449335288
700000,2,0,1,13.45883704259595,500000.0,143676.22330384783,1.3920187724940272,13.570249110865381,13.74365033424736,13.961348273931726
1200000,0,1,0,13.997832948091215,600000.0,225040.60712191736,2.666185483915557,14.679917924853939,14.84108294785864,12.596217268470957
250000,1,0,1,12.429220196836383,365000.0,1204599.6404862693,-0.09546740355457614,13.818373118244434,14.830809391644584,13.165972544764426
3000000,1,1,0,14.914123179965662,2000000.0,1085422.6331204444,0.921300118024197,15.375371647480854,14.830809391644584,13.165972544764426
800000,3,0,0,13.592368256649284,700000.0,200277.58514399736,0.49930699897395464,13.780612462976146,14.840092247661994,13.942958244723336
4000000,4,0,0,15.201805169084134,3500000.0,4441466.645353092,0.11257542607533204,14.679917924853939,14.84108294785864,14.952969449335288
400000,1,0,0,12.899222326086994,365000.0,1204599.6404862693,0.029055296734001434,13.76931167987375,14.840092247661994,13.141945411452566
1200000,4,0,0,13.997832948091215,1500000.0,23102178.274475355,-0.012985788458374838,14.683883851661726,13.74365033424736,13.961348273931726
3500000,4,1,0,15.068273812173887,5500000.0,29047945.450937405,-0.06885168534132792,15.3736514626431,14.84108294785864,14.952969449335288
1500000,3,0,1,14.220976332738882,900000.0,345391.2078968643,1.737160605950234,13.818373118244434,14.830809391644584,13.961012994652792
1000000,2,0,1,13.815511557963774,700000.0,204008.4003956448,1.470527681302306,13.818373118244434,14.830809391644584,13.961012994652792
450000,1,0,1,13.017005083966255,365000.0,1204599.6404862693,0.07056286349686063,13.839534480707629,14.814728592296849,13.121227134887489
150000,1,0,1,11.918397239722838,200000.0,61405.005599248,-0.8142658650064895,13.0013865553675,13.73828354933841,13.121227134887489
350000,1,0,0,12.765691290604371,350000.0,82158.38362577492,0.0,13.780612462976146,14.840092247661994,13.141945411452566
450000,2,0,0,13.017005083966255,725000.0,366236.1254336464,-0.75088168780287,13.750575935513224,13.75053356952986,13.942958244723336
600000,2,0,1,13.304686600863562,700000.0,204008.4003956448,-0.49017589376743537,13.824668051981467,14.859081171067611,13.961348273931726
6500000,5,0,0,15.687312888712007,5000000.0,15715303.809011258,0.09544836156077938,14.649561465492654,14.814728592296849,14.920318282492198
3600000,3,0,0,15.096444681204078,2000000.0,1404009.206178628,1.139593667163203,14.679917924853939,14.84108294785864,13.959739575628085
3500000,4,0,0,15.068273812173887,1000000.0,873371.5004382601,2.8624703219025274,13.76931167987375,14.840092247661994,13.942958244723336
800000,2,0,0,13.592368256649284,700000.0,204008.4003956448,0.49017589376743537,13.818373118244434,14.830809391644584,13.961012994652792
6000000,2,1,0,15.607270193858982,3000000.0,1583096.9895844576,1.8950197111975187,15.338494406984198,14.814728592296849,13.924388598525375
4000000,4,1,1,15.201805169084134,5000000.0,5613758.608480215,-0.17813377270789438,15.390558468611337,14.840092247661994,13.942958244723336
1800000,3,0,0,14.403297778421795,2000000.0,1404009.206178628,-0.14244920839540037,14.687621079503147,14.840092247661994,13.942958244723336
450000,2,0,0,13.017005083966255,700000.0,388728.5267957169,-0.6431223405720852,13.632339391313863,13.73828354933841,13.924388598525375
450000,1,0,0,13.017005083966255,350000.0,520105.5909145904,0.1922686503410835,13.726460350117053,13.74365033424736,13.143299938788093
450000,2,0,0,13.017005083966255,500000.0,246132.39769290932,-0.20314270071176582,13.455470872114175,13.761359647409968,13.961012994652792
550000,3,0,1,13.217675375388819,400000.0,505377.5952309994,0.296807775840236,13.0013865553675,13.73828354933841,13.924388598525375
3000000,4,1,0,14.914123179965662,2500000.0,962899.7352352653,0.5192648639350129,14.000371501401402,13.74365033424736,14.943664804017871
900000,3,0,1,13.710151153416941,800000.0,1032393.6812581456,0.09686227435849196,13.532911560539826,13.73828354933841,13.924388598525375
300000,3,0,0,12.611541086966115,400000.0,505377.5952309994,-0.19787185056015735,12.94050287240781,13.74365033424736,13.961348273931726
300000,1,0,1,12.611541086966115,200000.0,61405.005599248,1.628531730012979,12.961423077145334,13.761359647409968,13.165972544764426
10000000,7,1,0,16.118095750958314,10000000.0,1.0,0.0,15.375371647480854,14.830809391644584,15.118249913813473
350000,2,0,1,12.765691290604371,300000.0,63656.38091708226,0.7854672112938555,12.964697374631053,13.75053356952986,13.942958244723336
200000,2,0,1,12.206077645517674,300000.0,63656.38091708226,-1.570934422587711,12.964697374631053,13.75053356952986,13.942958244723336
250000,2,0,1,12.429220196836383,300000.0,63656.38091708226,-0.7854672112938555,13.0013865553675,13.73828354933841,13.924388598525375
300000,1,1,0,12.611541086966115,320000.0,158881.39318828142,-0.1258800643590727,13.939006158890274,13.761359647409968,13.165972544764426
3000000,4,1,0,14.914123179965662,5000000.0,5613758.608480215,-0.35626754541578876,15.338494406984198,14.814728592296849,13.924388598525375
2500000,3,1,0,14.731801689838349,4500000.0,6915655.485204466,-0.28919890591410347,15.3736514626431,14.84108294785864,13.959739575628085
4500000,5,1,0,15.319588176962746,3250000.0,1080413.9819043311,1.15696392395511,13.91099280851977,13.74365033424736,14.943664804017871
1500000,3,1,1,14.220976332738882,2600000.0,954800.4463444415,-1.1520731941543083,14.649561465492654,14.814728592296849,14.920318282492198
250000,1,0,1,12.429220196836383,200000.0,61405.005599248,0.8142658650064895,12.93344778211418,13.75503204010579,13.168683895711117
300000,2,0,0,12.611541086966115,300000.0,63656.38091708226,0.0,12.93344778211418,13.75503204010579,13.959739575628085
300000,1,0,0,12.611541086966115,200000.0,61405.005599248,1.628531730012979,12.964697374631053,13.75053356952986,13.141945411452566
350000,2,0,0,12.765691290604371,300000.0,63656.38091708226,0.7854672112938555,12.94050287240781,13.74365033424736,13.961348273931726
600000,4,0,1,13.304686600863562,450000.0,104083.29997330662,1.4411533842457844,12.93344778211418,13.75503204010579,13.959739575628085
450000,4,0,1,13.017005083966255,450000.0,104083.29997330662,0.0,12.964697374631053,13.75053356952986,13.942958244723336
1000000,4,0,0,13.815511557963774,1600000.0,621261.5464447394,-0.9657768188512362,14.02687238485497,13.75053356952986,13.942958244723336
800000,2,0,1,13.592368256649284,775000.0,160228.0628912014,0.156027599341169,13.969481809395797,13.75503204010579,13.959739575628085
1200000,3,0,0,13.997832948091215,1800000.0,2138121.143516691,-0.28062020798931225,14.379650551418969,13.73828354933841,13.924388598525375
450000,3,0,0,13.017005083966255,400000.0,505377.5952309994,0.09893592528007868,12.93344778211418,13.75503204010579,13.959739575628085
2100000,3,0,0,14.557448378884015,1600000.0,1237311.287693152,0.4041020274956046,14.683883851661726,13.74365033424736,13.961348273931726
250000,1,0,0,12.429220196836383,220000.0,41231.056256176606,0.7276068751089989,13.492417336867044,13.761359647409968,13.165972544764426
3500000,4,0,0,15.068273812173887,3500000.0,8849999.881058574,0.0,14.681970503791204,14.830809391644584,15.118249913813473
650000,2,0,0,13.384729180332174,775000.0,160228.0628912014,-0.7801379967058449,13.940793064563954,13.74365033424736,13.961348273931726
400000,3,0,0,12.899222326086994,525000.0,183711.73070873835,-0.6804138174397717,13.58316779153937,13.75053356952986,13.942958244723336
14000000,5,1,0,16.454567959008102,7000000.0,5332982.891566327,1.3125862471957155,15.3736514626431,14.84108294785864,14.952969449335288
3000000,4,1,1,14.914123179965662,3500000.0,4441466.645353092,-0.11257542607533204,14.681970503791204,14.830809391644584,14.951043360172223
9200000,2,1,0,16.034714150714915,4000000.0,6803381.0000145435,0.764325855040146,15.720447023514227,14.840092247661994,13.942958244723336
2800000,3,1,0,14.845130332288226,2000000.0,1404009.206178628,0.5697968335816015,14.667835947994133,14.859081171067611,13.961348273931726
9900000,3,1,0,16.108045416114916,7500000.0,5588541.634109451,0.42945014229681877,15.740969432911333,14.830809391644584,13.961012994652792
5000000,5,0,0,15.424948670398354,5000000.0,15715303.809011258,0.0,14.679917924853939,14.84108294785864,14.952969449335288
5500000,5,1,0,15.520258832020865,5000000.0,15715303.809011258,0.0318161205202598,14.649561465492654,14.814728592296849,14.920318282492198
2000000,5,0,0,14.508658238524095,2400000.0,565685.4249492381,-0.7071067811865475,13.41612033667981,13.761359647409968,13.961012994652792
2000000,3,0,1,14.508658238524095,1300000.0,337325.4534399406,2.0751472883579245,13.810333495005228,14.84108294785864,14.952969449335288
500000,2,0,0,13.122365377402328,600000.0,163816.95331828375,-0.6104374301584506,13.965798980565037,13.73828354933841,13.924388598525375
650000,3,0,1,13.384729180332174,800000.0,896406.6669840576,-0.1673347661554906,13.904852614190732,13.75503204010579,13.959739575628085
4000000,5,0,0,15.201805169084134,5000000.0,1793506.8069752806,-0.5575668829974966,14.41289648648747,13.75053356952986,14.948043428904779
230000,1,0,0,12.345838935721968,225000.0,7071.067811865475,0.7071067811865476,13.532033135618757,13.75053356952986,13.141945411452566
6000000,5,0,1,15.607270193858982,5000000.0,1793506.8069752806,0.5575668829974966,14.520372698854334,13.761359647409968,14.951043360172223
3300000,4,0,0,15.009433329466965,3500000.0,8849999.881058574,-0.02259887036021942,14.667835947994133,14.859081171067611,15.155985027961973
3500000,3,1,0,15.068273812173887,4500000.0,6915655.485204466,-0.14459945295705173,15.338494406984198,14.814728592296849,13.924388598525375
3500000,4,1,0,15.068273812173887,4500000.0,2010389.6803024698,-0.497416003373807,15.375371647480854,14.830809391644584,15.118249913813473
1200000,2,0,0,13.997832948091215,550000.0,251382.4283490744,2.585701810062069,13.746275127888024,13.74365033424736,13.961348273931726
1000000,3,0,1,13.815511557963774,1800000.0,2138121.143516691,-0.374160277319083,14.41289648648747,13.75053356952986,13.942958244723336
1800000,3,0,0,14.403297778421795,1800000.0,2138121.143516691,0.0,14.379650551418969,13.73828354933841,13.924388598525375
500000,2,0,0,13.122365377402328,550000.0,251382.4283490744,-0.19890013923554375,13.733114875656495,13.75503204010579,13.959739575628085
1300000,3,1,0,14.077875591662238,2000000.0,1404009.206178628,-0.4985722293839013,14.667835947994133,14.859081171067611,13.961348273931726
8500000,2,1,0,15.955576839107596,3000000.0,1583096.9895844576,3.4742028038621173,15.390558468611337,14.840092247661994,13.942958244723336
1200000,3,0,0,13.997832948091215,800000.0,896406.6669840576,0.4462260430813082,13.939006158890274,13.761359647409968,13.961012994652792
1800000,5,0,0,14.403297778421795,3250000.0,1080413.9819043311,-1.3420781517879274,13.939006158890274,13.761359647409968,14.951043360172223
3500000,5,0,0,15.068273812173887,2600000.0,700417.4579382037,1.2849479832345998,13.940793064563954,13.74365033424736,14.943664804017871
7500000,4,1,0,15.830413711839864,14500000.0,5593021.72921687,-1.2515595931682773,15.740969432911333,14.830809391644584,13.961012994652792
7000000,3,1,0,15.76142084987672,7500000.0,5588541.634109451,-0.08946877964517058,15.721623273687394,14.84108294785864,13.959739575628085
6000000,3,1,0,15.607270193858982,3800000.0,2191097.6908638948,1.0040629448760887,15.338494406984198,14.814728592296849,14.920318282492198
6000000,3,1,1,15.607270193858982,7500000.0,5588541.634109451,-0.26840633893551175,15.720447023514227,14.840092247661994,13.942958244723336
10000000,3,1,1,16.118095750958314,7500000.0,5588541.634109451,0.4473438982258529,15.740969432911333,14.830809391644584,13.961012994652792
600000,3,0,0,13.304686600863562,1500000.0,3358943.2862136867,-0.2679414099350603,14.186533460504572,13.73828354933841,13.924388598525375
480000,2,0,0,13.081543466215237,700000.0,269602.8825619531,-0.8160150140436475,14.186533460504572,13.73828354933841,13.924388598525375
5000000,5,1,0,15.424948670398354,5000000.0,15715303.809011258,0.0,14.681970503791204,14.830809391644584,14.951043360172223
6000000,5,1,0,15.607270193858982,5250000.0,2657932.123776522,0.28217424865401103,14.681970503791204,14.830809391644584,15.118249913813473
5000000,7,1,1,15.424948670398354,5000000.0,1.0,0.0,13.930377831033598,13.75503204010579,15.16605166030285
1500000,3,1,0,14.220976332738882,2600000.0,954800.4463444415,-1.1520731941543083,14.681970503791204,14.830809391644584,14.951043360172223
1800000,3,0,0,14.403297778421795,1000000.0,624067.9867957743,1.2819116136809614,13.545116365016396,13.761359647409968,13.961012994652792
300000,3,0,0,12.611541086966115,300000.0,1.0,0.0,13.0013865553675,13.73828354933841,13.868505597950763
1000000,3,1,1,13.815511557963774,700000.0,336766.48457767285,0.890824989239115,13.746275127888024,13.74365033424736,13.961348273931726
2600000,5,0,0,14.77102238760702,3250000.0,1080413.9819043311,-0.6016212404566571,13.91099280851977,13.74365033424736,14.943664804017871
2000000,3,1,0,14.508658238524095,2600000.0,954800.4463444415,-0.6284035604478045,14.681970503791204,14.830809391644584,14.951043360172223
2300000,3,0,0,14.648420115681892,2000000.0,1404009.206178628,0.21367381259310053,14.687621079503147,14.840092247661994,13.942958244723336
185000,1,0,1,12.128116509451258,160000.0,46262.26722093344,0.5403972070933788,12.967918377321851,13.73828354933841,13.121227134887489
600000,4,0,1,13.304686600863562,600000.0,1.0,0.0,13.025982961987951,13.74365033424736,13.961348273931726
350000,3,0,0,12.765691290604371,800000.0,1032393.6812581456,-0.43588023461321385,13.570249110865381,13.74365033424736,13.961348273931726
250000,3,0,0,12.429220196836383,700000.0,336766.48457767285,-1.3362374838586726,13.733114875656495,13.75503204010579,13.959739575628085
2000000,4,1,0,14.508658238524095,3500000.0,4441466.645353092,-0.33772627822599616,14.681970503791204,14.830809391644584,14.951043360172223
400000,1,0,0,12.899222326086994,250000.0,75245.05420170938,1.9934865034171558,13.482835124324142,13.74365033424736,13.143299938788093
650000,2,0,0,13.384729180332174,500000.0,698445.6840917364,0.2147625841443362,13.38376042616204,13.73828354933841,13.924388598525375
2500000,5,0,0,14.731801689838349,2250000.0,795432.2210601311,0.31429453494705883,13.818373118244434,14.830809391644584,14.951043360172223
15000000,5,1,0,16.52356082573315,5000000.0,3797513.80657281,2.63330181517492,14.721093724316244,13.761359647409968,15.118249913813473
5500000,4,1,1,15.520258832020865,10000000.0,5370654.423015095,-0.8378867165081331,15.763165347182431,14.859081171067611,15.155985027961973
4000000,2,1,0,15.201805169084134,3000000.0,1583096.9895844576,0.6316732370658396,15.407229962717578,14.859081171067611,13.961348273931726
550000,2,0,0,13.217675375388819,500000.0,698445.6840917364,0.07158752804811207,13.482835124324142,13.74365033424736,13.961348273931726
550000,2,0,0,13.217675375388819,600000.0,163816.95331828375,-0.3052187150792253,13.965798980565037,13.73828354933841,13.924388598525375
1100000,2,0,0,13.910821646859095,700000.0,388728.5267957169,1.0289957449153364,13.62347496440506,13.75503204010579,13.959739575628085
5500000,4,0,1,15.520258832020865,3500000.0,1350794.5131020376,1.4806101006489076,14.683883851661726,13.74365033424736,14.943664804017871
500000,3,0,1,13.122365377402328,450000.0,153367.7160118771,0.3260138528510648,13.148020627009528,13.75053356952986,13.942958244723336
3000000,5,0,0,14.914123179965662,3000000.0,1088404.6746175739,0.0,14.000371501401402,13.74365033424736,14.943664804017871
1400000,3,0,0,14.151983508870947,1200000.0,390219.34737220797,0.5125322497380721,13.918080622006853,13.74365033424736,13.961348273931726
1200000,3,0,1,13.997832948091215,1200000.0,390219.34737220797,0.0,13.930377831033598,13.75503204010579,13.959739575628085
550000,3,0,0,13.217675375388819,800000.0,896406.6669840576,-0.2788912769258176,13.91099280851977,13.74365033424736,13.961348273931726
850000,3,0,0,13.652992804936396,1000000.0,624067.9867957743,-0.24035842756518028,13.545116365016396,13.761359647409968,13.961012994652792
2500000,3,0,0,14.731801689838349,2500000.0,1.0,0.0,13.989004928991713,13.73828354933841,15.156975831135702
800000,3,0,1,13.592368256649284,950000.0,595690.8266673322,-0.251808477292145,13.727347327307898,13.761359647409968,13.961012994652792
700000,4,0,1,13.45883704259595,1400000.0,710541.5406897415,-0.9851640754465832,13.750575935513224,13.75053356952986,13.942958244723336
200000,2,0,0,12.206077645517674,300000.0,63656.38091708226,-1.570934422587711,12.961423077145334,13.761359647409968,13.961012994652792
13000000,4,1,1,16.380459992348886,8000000.0,4311717.945846556,1.1596305840961747,15.740969432911333,14.830809391644584,14.951043360172223
500000,1,0,0,13.122365377402328,350000.0,82158.38362577492,1.8257418583505536,13.85019541862696,14.814728592296849,13.121227134887489
5000000,4,1,0,15.424948670398354,3500000.0,8849999.881058574,0.16949152770164566,14.681970503791204,14.830809391644584,15.118249913813473
2500000,4,1,0,14.731801689838349,3500000.0,1287490.062882392,-0.7767050238517815,14.681970503791204,14.830809391644584,13.961012994652792
650000,3,0,1,13.384729180332174,800000.0,1032393.6812581456,-0.14529341153773795,13.569773334949646,13.75503204010579,13.959739575628085
4000000,3,1,0,15.201805169084134,2000000.0,1404009.206178628,1.4244920839540036,14.687621079503147,14.840092247661994,13.942958244723336
150000,1,0,0,11.918397239722838,200000.0,61405.005599248,-0.8142658650064895,12.961423077145334,13.761359647409968,13.165972544764426
400000,2,0,0,12.899222326086994,800000.0,565685.4249492381,-0.7071067811865475,13.632339391313863,13.73828354933841,15.156975831135702
3500000,3,0,1,15.068273812173887,2600000.0,888506.8623507894,1.012935339203574,13.574727771706236,13.74365033424736,14.943664804017871
180000,2,0,0,12.100717685412471,250000.0,871957.4409978761,-0.0802791474775321,12.967918377321851,13.73828354933841,13.924388598525375
450000,3,0,0,13.017005083966255,450000.0,184234.50529468272,0.0,13.147136478160556,13.75503204010579,13.959739575628085
700000,3,0,0,13.45883704259595,1200000.0,390219.34737220797,-1.2813306243451803,13.903275381087175,13.761359647409968,13.961012994652792
13500000,3,1,0,16.41820031748273,7500000.0,5588541.634109451,1.073625355742047,15.740969432911333,14.830809391644584,13.961012994652792
700000,3,0,0,13.45883704259595,800000.0,149747.26182552532,-0.6677918432759911,13.930933074019611,13.761359647409968,13.961012994652792
250000,2,0,0,12.429220196836383,300000.0,63656.38091708226,-0.7854672112938555,12.964697374631053,13.75053356952986,13.942958244723336
1200000,3,0,0,13.997832948091215,1200000.0,390219.34737220797,0.0,13.918080622006853,13.74365033424736,13.961348273931726
800000,2,0,0,13.592368256649284,700000.0,148323.9697419133,0.6741998624632419,13.859897323169623,13.75503204010579,13.959739575628085
